num of topics,bug id,num of files that changed,num of files that changed no tests,first index exist files,max index exist files,num of files checked exist files,all indexes,first index exist files no tests,max index exist files no tests,num of files checked exist files no tests,all indexes no tests,average similarity
220,CLI-156,2,1,13,29,142,"[29, 13]",13,13,67,[13],0.041
220,CLI-149,3,1,25,48,142,"[48, 39, 25]",25,25,67,[25],0.037
220,CLI-151,2,1,0,23,142,"[0, 23]",0,0,67,[0],0.651
220,CLI-141,1,1,10,10,142,[10],7,7,67,[7],0.243
220,CLI-138,1,0,89,89,141,[89],-1,-1,67,[],0
220,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
220,CLI-21,1,1,0,0,139,[0],0,0,67,[0],0.564
220,CLI-135,1,1,0,0,139,[0],0,0,67,[0],0.511
220,CLI-135,3,2,0,3,139,"[0, 3, 2]",0,2,67,"[0, 2]",0.4615
220,CLI-134,2,1,17,19,139,"[19, 17]",11,11,67,[11],0.225
220,CLI-134,3,1,11,88,139,"[19, 88, 11]",11,11,67,[11],0.226
220,CLI-21,2,1,0,2,139,"[0, 2]",0,0,67,[0],0.565
220,CLI-133,1,1,7,7,139,[7],6,6,67,[6],0.306
220,CLI-71,2,2,5,10,104,"[5, 10]",4,6,49,"[4, 6]",0.2685
220,CLI-51,1,1,3,3,101,[3],3,3,48,[3],0.227
220,CLI-13,2,2,0,2,99,"[0, 2]",0,2,47,"[0, 2]",0.46950000000000003
220,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
220,CLI-23,1,0,123,123,130,[123],-1,-1,67,[],0
240,CLI-33,2,1,30,56,152,"[30, 56]",18,18,68,[18],0.168
240,CLI-33,2,1,30,56,152,"[30, 56]",18,18,68,[18],0.168
240,CLI-254,4,1,16,42,152,"[42, 16, 23, 25]",11,11,68,[11],0.044
240,CLI-69,8,0,0,110,152,"[91, 15, 0, 95, 96, 98, 103, 110]",-1,-1,68,[],0
240,CLI-274,1,1,13,13,150,[13],8,8,68,[8],0.427
240,CLI-8,2,2,7,96,150,"[7, 96]",5,65,68,"[5, 65]",0.112
240,CLI-265,2,1,4,104,150,"[4, 104]",4,4,68,[4],0.134
240,CLI-265,1,1,4,4,150,[4],4,4,68,[4],0.134
240,CLI-266,2,2,2,16,149,"[16, 2]",0,13,68,"[13, 0]",0.27599999999999997
240,CLI-5,3,0,6,19,148,"[19, 6, 8]",-1,-1,68,[],0
240,CLI-252,1,1,7,7,148,[7],6,6,68,[6],0.628
240,CLI-241,1,1,14,14,147,[14],10,10,68,[10],0.227
240,CLI-224,1,1,1,1,147,[1],0,0,68,[0],0.634
240,CLI-224,4,3,33,51,147,"[51, 42, 35, 33]",10,19,68,"[19, 14, 10]",0.424
240,CLI-230,2,2,0,29,147,"[0, 29]",0,14,68,"[0, 14]",0.348
240,CLI-224,1,1,72,72,147,[72],31,31,68,[31],0.173
240,CLI-224,4,3,34,51,147,"[51, 42, 35, 34]",10,19,68,"[19, 14, 10]",0.42300000000000004
240,CLI-220,1,1,49,49,146,[49],26,26,67,[26],0.013
240,CLI-5,9,9,0,121,146,"[101, 57, 0, 94, 121, 26, 99, 5, 4]",0,60,67,"[43, 14, 0, 36, 60, 4, 41, 3, 2]",0.11233333333333334
240,CLI-215,6,4,0,93,146,"[1, 17, 89, 93, 0, 20]",0,60,67,"[0, 7, 56, 60]",0.229
240,CLI-209,1,1,5,5,146,[5],2,2,67,[2],0.716
240,CLI-208,1,1,0,0,146,[0],0,0,67,[0],0.639
240,CLI-207,2,1,0,8,146,"[0, 8]",0,0,67,[0],0.573
240,CLI-193,2,1,0,4,146,"[0, 4]",0,0,67,[0],0.808
240,CLI-205,4,3,3,20,146,"[5, 20, 7, 3]",2,10,67,"[2, 10, 4]",0.10066666666666667
240,CLI-186,1,1,20,20,146,[20],7,7,67,[7],0.005
240,CLI-203,4,2,1,88,146,"[62, 1, 85, 88]",1,52,67,"[52, 1]",0.3195
240,CLI-202,3,2,9,34,146,"[34, 9, 17]",8,21,67,"[21, 8]",0.35750000000000004
240,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
240,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
240,CLI-2,2,1,12,114,146,"[114, 12]",53,53,67,[53],0.001
240,CLI-201,2,1,0,14,146,"[14, 0]",7,7,67,[7],0.333
240,CLI-200,1,1,9,9,146,[9],5,5,67,[5],0.48
240,CLI-182,3,2,0,2,144,"[0, 2, 1]",0,1,66,"[0, 1]",0.297
240,CLI-177,2,1,4,6,144,"[6, 4]",2,2,65,[2],0.465
240,CLI-175,1,0,3,3,144,[3],-1,-1,65,[],0
240,CLI-162,2,1,2,36,144,"[2, 36]",0,0,65,[0],0.499
240,CLI-162,2,1,2,23,144,"[2, 23]",0,0,65,[0],0.506
240,CLI-162,1,0,23,23,144,[23],-1,-1,65,[],0
240,CLI-162,1,1,2,2,144,[2],0,0,65,[0],0.506
240,CLI-165,2,1,0,9,144,"[0, 9]",0,0,66,[0],0.789
240,CLI-164,2,1,0,99,144,"[0, 99]",0,0,66,[0],0.681
240,CLI-164,2,1,0,100,144,"[0, 100]",0,0,66,[0],0.688
240,CLI-163,2,1,0,104,144,"[0, 104]",0,0,66,[0],0.546
240,CLI-6,1,0,119,119,144,[119],-1,-1,66,[],0
240,CLI-156,2,1,14,29,142,"[29, 14]",14,14,67,[14],0.05
240,CLI-149,3,1,0,66,142,"[66, 34, 0]",21,21,67,[21],0.094
240,CLI-151,2,1,0,8,142,"[0, 8]",0,0,67,[0],0.642
240,CLI-141,1,1,18,18,142,[18],15,15,67,[15],0.001
240,CLI-138,1,0,94,94,141,[94],-1,-1,67,[],0
240,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
240,CLI-21,1,1,7,7,139,[7],3,3,67,[3],0.682
240,CLI-135,1,1,6,6,139,[6],5,5,67,[5],0.384
240,CLI-135,3,2,3,18,139,"[15, 18, 3]",9,12,67,"[9, 12]",0.2485
240,CLI-134,2,1,12,19,139,"[19, 12]",8,8,67,[8],0.263
240,CLI-134,3,1,11,80,139,"[20, 80, 11]",8,8,67,[8],0.264
240,CLI-21,2,1,0,7,139,"[7, 0]",3,3,67,[3],0.681
240,CLI-133,1,1,10,10,139,[10],9,9,67,[9],0.092
240,CLI-71,2,2,0,15,104,"[0, 15]",0,9,49,"[0, 9]",0.30850000000000005
240,CLI-51,1,1,6,6,101,[6],5,5,48,[5],0.127
240,CLI-13,2,2,0,2,99,"[0, 2]",0,2,47,"[0, 2]",0.5785
240,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
240,CLI-23,1,0,123,123,130,[123],-1,-1,67,[],0
260,CLI-33,2,1,6,60,152,"[6, 60]",2,2,68,[2],0.335
260,CLI-33,2,1,6,63,152,"[6, 63]",2,2,68,[2],0.335
260,CLI-254,4,1,1,92,152,"[92, 35, 1, 15]",57,57,68,[57],0.001
260,CLI-69,8,0,1,103,152,"[50, 95, 1, 96, 30, 97, 2, 103]",-1,-1,68,[],0
260,CLI-274,1,1,10,10,150,[10],10,10,68,[10],0.544
260,CLI-8,2,2,15,18,150,"[15, 18]",9,12,68,"[9, 12]",0.035
260,CLI-265,2,1,75,126,150,"[75, 126]",44,44,68,[44],0.087
260,CLI-265,1,1,75,75,150,[75],44,44,68,[44],0.087
260,CLI-266,2,2,10,16,149,"[16, 10]",6,11,68,"[11, 6]",0.12
260,CLI-5,3,0,135,143,148,"[135, 137, 143]",-1,-1,68,[],0
260,CLI-252,1,1,80,80,148,[80],32,32,68,[32],0.189
260,CLI-241,1,1,20,20,147,[20],13,13,68,[13],0.114
260,CLI-224,1,1,90,90,147,[90],35,35,68,[35],0.164
260,CLI-224,4,3,89,134,147,"[90, 112, 134, 89]",35,62,68,"[35, 49, 62]",0.06
260,CLI-230,2,2,4,9,147,"[4, 9]",4,7,68,"[4, 7]",0.37650000000000006
260,CLI-224,1,1,90,90,147,[90],35,35,68,[35],0.164
260,CLI-224,4,3,87,135,147,"[90, 112, 135, 87]",35,62,68,"[35, 49, 62]",0.064
260,CLI-220,1,1,43,43,146,[43],24,24,67,[24],0.039
260,CLI-5,9,9,0,130,146,"[116, 14, 0, 12, 130, 6, 9, 10, 3]",0,64,67,"[55, 14, 0, 12, 64, 6, 9, 10, 3]",0.40288888888888885
260,CLI-215,6,4,0,29,146,"[0, 4, 3, 2, 8, 29]",0,4,67,"[0, 4, 3, 2]",0.79375
260,CLI-209,1,1,2,2,146,[2],2,2,67,[2],0.743
260,CLI-208,1,1,0,0,146,[0],0,0,67,[0],0.71
260,CLI-207,2,1,0,2,146,"[0, 2]",0,0,67,[0],0.852
260,CLI-193,2,1,0,2,146,"[0, 2]",0,0,67,[0],0.812
260,CLI-205,4,3,0,27,146,"[14, 8, 27, 0]",6,18,67,"[11, 6, 18]",0.22966666666666666
260,CLI-186,1,1,24,24,146,[24],13,13,67,[13],0.248
260,CLI-203,4,2,13,96,146,"[81, 22, 13, 96]",15,58,67,"[58, 15]",0.1155
260,CLI-202,3,2,11,33,146,"[33, 11, 21]",10,23,67,"[23, 10]",0.23399999999999999
260,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
260,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
260,CLI-2,2,1,35,57,146,"[35, 57]",19,19,67,[19],0.103
260,CLI-201,2,1,0,29,146,"[29, 0]",17,17,67,[17],0.093
260,CLI-200,1,1,0,0,146,[0],0,0,67,[0],0.768
260,CLI-182,3,2,0,5,144,"[4, 5, 0]",0,1,66,"[0, 1]",0.193
260,CLI-177,2,1,12,42,144,"[12, 42]",5,5,65,[5],0.217
260,CLI-175,1,0,1,1,144,[1],-1,-1,65,[],0
260,CLI-162,2,1,2,4,144,"[2, 4]",0,0,65,[0],0.675
260,CLI-162,2,1,2,143,144,"[2, 143]",0,0,65,[0],0.362
260,CLI-162,1,0,143,143,144,[143],-1,-1,65,[],0
260,CLI-162,1,1,2,2,144,[2],0,0,65,[0],0.677
260,CLI-165,2,1,0,1,144,"[0, 1]",0,0,66,[0],0.719
260,CLI-164,2,1,0,1,144,"[0, 1]",0,0,66,[0],0.659
260,CLI-164,2,1,0,1,144,"[0, 1]",0,0,66,[0],0.664
260,CLI-163,2,1,0,1,144,"[0, 1]",0,0,66,[0],0.52
260,CLI-6,1,0,122,122,144,[122],-1,-1,66,[],0
260,CLI-156,2,1,7,17,142,"[17, 7]",9,9,67,[9],0.083
260,CLI-149,3,1,0,19,142,"[0, 19, 9]",0,0,67,[0],0.808
260,CLI-151,2,1,0,18,142,"[0, 18]",0,0,67,[0],0.65
260,CLI-141,1,1,9,9,142,[9],8,8,67,[8],0.425
260,CLI-138,1,0,18,18,141,[18],-1,-1,67,[],0
260,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
260,CLI-21,1,1,7,7,139,[7],3,3,67,[3],0.309
260,CLI-135,1,1,2,2,139,[2],1,1,67,[1],0.174
260,CLI-135,3,2,0,21,139,"[2, 21, 0]",1,19,67,"[1, 19]",0.144
260,CLI-134,2,1,46,91,139,"[46, 91]",24,24,67,[24],0.001
260,CLI-134,3,1,0,24,139,"[1, 0, 24]",0,0,67,[0],0.459
260,CLI-21,2,1,0,6,139,"[6, 0]",2,2,67,[2],0.27
260,CLI-133,1,1,7,7,139,[7],7,7,67,[7],0.564
260,CLI-71,2,2,0,5,104,"[0, 5]",0,4,49,"[0, 4]",0.49649999999999994
260,CLI-51,1,1,7,7,101,[7],6,6,48,[6],0.024
260,CLI-13,2,2,0,2,99,"[0, 2]",0,2,47,"[0, 2]",0.7725
260,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
260,CLI-23,1,0,123,123,130,[123],-1,-1,67,[],0
280,CLI-33,2,1,48,57,152,"[48, 57]",15,15,68,[15],0.086
280,CLI-33,2,1,48,59,152,"[48, 59]",15,15,68,[15],0.083
280,CLI-254,4,1,0,76,152,"[76, 0, 9, 5]",46,46,68,[46],0.001
280,CLI-69,8,0,0,103,152,"[90, 95, 19, 96, 36, 98, 103, 0]",-1,-1,68,[],0
280,CLI-274,1,1,4,4,150,[4],4,4,68,[4],0.452
280,CLI-8,2,2,33,86,150,"[86, 33]",18,54,68,"[54, 18]",0.0085
280,CLI-265,2,1,97,125,150,"[125, 97]",60,60,68,[60],0.066
280,CLI-265,1,1,125,125,150,[125],60,60,68,[60],0.066
280,CLI-266,2,2,2,19,149,"[19, 2]",2,13,68,"[13, 2]",0.3535
280,CLI-5,3,0,114,121,148,"[114, 116, 121]",-1,-1,68,[],0
280,CLI-252,1,1,2,2,148,[2],2,2,68,[2],0.72
280,CLI-241,1,1,10,10,147,[10],6,6,68,[6],0.151
280,CLI-224,1,1,38,38,147,[38],23,23,68,[23],0.001
280,CLI-224,4,3,12,74,147,"[38, 74, 18, 12]",8,59,68,"[23, 59, 8]",0.03133333333333333
280,CLI-230,2,2,19,22,147,"[22, 19]",8,10,68,"[10, 8]",0.1125
280,CLI-224,1,1,88,88,147,[88],38,38,68,[38],0.001
280,CLI-224,4,3,38,110,147,"[75, 110, 54, 38]",16,60,68,"[31, 60, 16]",0.03166666666666667
280,CLI-220,1,1,64,64,146,[64],33,33,67,[33],0.009
280,CLI-5,9,9,0,109,146,"[15, 18, 1, 6, 108, 0, 8, 109, 3]",0,65,67,"[14, 16, 1, 6, 64, 0, 8, 65, 3]",0.3897777777777778
280,CLI-215,6,4,0,88,146,"[0, 51, 84, 88, 2, 18]",0,56,67,"[0, 19, 52, 56]",0.21875
280,CLI-209,1,1,1,1,146,[1],1,1,67,[1],0.97
280,CLI-208,1,1,9,9,146,[9],8,8,67,[8],0.253
280,CLI-207,2,1,4,6,146,"[6, 4]",2,2,67,[2],0.333
280,CLI-193,2,1,27,36,146,"[27, 36]",13,13,67,[13],0.286
280,CLI-205,4,3,0,8,146,"[8, 1, 0, 3]",0,3,67,"[3, 1, 0]",0.319
280,CLI-186,1,1,121,121,146,[121],64,64,67,[64],0.001
280,CLI-203,4,2,5,94,146,"[70, 5, 91, 94]",4,53,67,"[53, 4]",0.238
280,CLI-202,3,2,5,28,146,"[28, 5, 13]",4,19,67,"[19, 4]",0.2235
280,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
280,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
280,CLI-2,2,1,44,59,146,"[59, 44]",26,26,67,[26],0.007
280,CLI-201,2,1,9,15,146,"[9, 15]",0,0,67,[0],0.476
280,CLI-200,1,1,1,1,146,[1],0,0,67,[0],0.57
280,CLI-182,3,2,0,12,144,"[5, 12, 0]",0,4,66,"[0, 4]",0.108
280,CLI-177,2,1,0,15,144,"[15, 0]",0,0,65,[0],0.18
280,CLI-175,1,0,0,0,144,[0],-1,-1,65,[],0
280,CLI-162,2,1,2,7,144,"[2, 7]",0,0,65,[0],0.558
280,CLI-162,2,1,2,7,144,"[2, 7]",0,0,65,[0],0.56
280,CLI-162,1,0,7,7,144,[7],-1,-1,65,[],0
280,CLI-162,1,1,2,2,144,[2],0,0,65,[0],0.56
280,CLI-165,2,1,0,17,144,"[17, 0]",7,7,66,[7],0.143
280,CLI-164,2,1,1,30,144,"[30, 1]",4,4,66,[4],0.137
280,CLI-164,2,1,0,30,144,"[30, 0]",4,4,66,[4],0.137
280,CLI-163,2,1,3,107,144,"[3, 107]",2,2,66,[2],0.351
280,CLI-6,1,0,126,126,144,[126],-1,-1,66,[],0
280,CLI-156,2,1,6,43,142,"[43, 6]",22,22,67,[22],0.007
280,CLI-149,3,1,0,141,142,"[0, 3, 141]",0,0,67,[0],0.778
280,CLI-151,2,1,0,21,142,"[0, 21]",0,0,67,[0],0.64
280,CLI-141,1,1,16,16,142,[16],12,12,67,[12],0.168
280,CLI-138,1,0,73,73,141,[73],-1,-1,67,[],0
280,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
280,CLI-21,1,1,3,3,139,[3],3,3,67,[3],0.565
280,CLI-135,1,1,5,5,139,[5],5,5,67,[5],0.579
280,CLI-135,3,2,3,8,139,"[3, 8, 6]",3,7,67,"[3, 7]",0.333
280,CLI-134,2,1,13,14,139,"[13, 14]",8,8,67,[8],0.059
280,CLI-134,3,1,3,13,139,"[13, 3, 12]",8,8,67,[8],0.059
280,CLI-21,2,1,3,6,139,"[3, 6]",3,3,67,[3],0.566
280,CLI-133,1,1,6,6,139,[6],5,5,67,[5],0.091
280,CLI-71,2,2,0,5,104,"[0, 5]",0,2,49,"[0, 2]",0.581
280,CLI-51,1,1,3,3,101,[3],3,3,48,[3],0.176
280,CLI-13,2,2,0,3,99,"[0, 3]",0,2,47,"[0, 2]",0.46399999999999997
280,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
280,CLI-23,1,0,3,3,130,[3],-1,-1,67,[],0
300,CLI-33,2,1,34,55,152,"[34, 55]",7,7,68,[7],0.157
300,CLI-33,2,1,34,55,152,"[34, 55]",7,7,68,[7],0.157
300,CLI-254,4,1,19,55,152,"[55, 19, 21, 26]",15,15,68,[15],0.011
300,CLI-69,8,0,0,100,152,"[83, 25, 0, 87, 88, 5, 6, 100]",-1,-1,68,[],0
300,CLI-274,1,1,105,105,150,[105],53,53,68,[53],0.008
300,CLI-8,2,2,1,16,150,"[1, 16]",1,12,68,"[1, 12]",0.5195
300,CLI-265,2,1,105,107,150,"[105, 107]",54,54,68,[54],0.069
300,CLI-265,1,1,105,105,150,[105],54,54,68,[54],0.069
300,CLI-266,2,2,2,25,149,"[2, 25]",0,20,68,"[0, 20]",0.3215
300,CLI-5,3,0,118,127,148,"[118, 121, 127]",-1,-1,68,[],0
300,CLI-252,1,1,3,3,148,[3],3,3,68,[3],0.585
300,CLI-241,1,1,39,39,147,[39],23,23,68,[23],0.023
300,CLI-224,1,1,82,82,147,[82],37,37,68,[37],0.063
300,CLI-224,4,3,69,93,147,"[83, 88, 93, 69]",38,45,68,"[38, 42, 45]",0.02866666666666667
300,CLI-230,2,2,18,24,147,"[18, 24]",8,11,68,"[8, 11]",0.118
300,CLI-224,1,1,83,83,147,[83],38,38,68,[38],0.062
300,CLI-224,4,3,69,93,147,"[83, 88, 93, 69]",38,45,68,"[38, 42, 45]",0.02866666666666667
300,CLI-220,1,1,41,41,146,[41],20,20,67,[20],0.041
300,CLI-5,9,9,0,100,146,"[7, 13, 100, 15, 49, 77, 9, 2, 0]",0,55,67,"[7, 10, 55, 12, 26, 45, 9, 2, 0]",0.26555555555555554
300,CLI-215,6,4,0,81,146,"[0, 28, 26, 81, 39, 11]",0,59,67,"[0, 12, 11, 59]",0.2005
300,CLI-209,1,1,3,3,146,[3],1,1,67,[1],0.829
300,CLI-208,1,1,6,6,146,[6],6,6,67,[6],0.485
300,CLI-207,2,1,0,5,146,"[0, 5]",0,0,67,[0],0.792
300,CLI-193,2,1,1,5,146,"[1, 5]",1,1,67,[1],0.855
300,CLI-205,4,3,0,60,146,"[60, 12, 22, 0]",9,41,67,"[41, 9, 13]",0.08
300,CLI-186,1,1,18,18,146,[18],4,4,67,[4],0.025
300,CLI-203,4,2,6,91,146,"[72, 6, 91, 31]",3,53,67,"[53, 3]",0.1425
300,CLI-202,3,2,8,81,146,"[81, 8, 23]",7,56,67,"[56, 7]",0.174
300,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
300,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
300,CLI-2,2,1,4,145,146,"[145, 4]",66,66,67,[66],0.0
300,CLI-201,2,1,2,18,146,"[18, 2]",11,11,67,[11],0.187
300,CLI-200,1,1,7,7,146,[7],3,3,67,[3],0.334
300,CLI-182,3,2,0,5,144,"[1, 5, 0]",0,1,66,"[0, 1]",0.28600000000000003
300,CLI-177,2,1,14,19,144,"[14, 19]",3,3,65,[3],0.078
300,CLI-175,1,0,10,10,144,[10],-1,-1,65,[],0
300,CLI-162,2,1,0,143,144,"[0, 143]",0,0,65,[0],0.587
300,CLI-162,2,1,0,143,144,"[0, 143]",0,0,65,[0],0.594
300,CLI-162,1,0,143,143,144,[143],-1,-1,65,[],0
300,CLI-162,1,1,0,0,144,[0],0,0,65,[0],0.617
300,CLI-165,2,1,0,11,144,"[0, 11]",0,0,66,[0],0.898
300,CLI-164,2,1,0,143,144,"[0, 143]",0,0,66,[0],0.774
300,CLI-164,2,1,0,143,144,"[0, 143]",0,0,66,[0],0.774
300,CLI-163,2,1,0,143,144,"[0, 143]",0,0,66,[0],0.531
300,CLI-6,1,0,43,43,144,[43],-1,-1,66,[],0
300,CLI-156,2,1,3,25,142,"[3, 25]",3,3,67,[3],0.48
300,CLI-149,3,1,3,41,142,"[3, 41, 6]",3,3,67,[3],0.616
300,CLI-151,2,1,0,22,142,"[0, 22]",0,0,67,[0],0.577
300,CLI-141,1,1,12,12,142,[12],10,10,67,[10],0.311
300,CLI-138,1,0,87,87,141,[87],-1,-1,67,[],0
300,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
300,CLI-21,1,1,9,9,139,[9],5,5,67,[5],0.228
300,CLI-135,1,1,5,5,139,[5],1,1,67,[1],0.184
300,CLI-135,3,2,0,19,139,"[5, 19, 0]",1,12,67,"[1, 12]",0.1495
300,CLI-134,2,1,25,82,139,"[25, 82]",13,13,67,[13],0.001
300,CLI-134,3,1,0,81,139,"[28, 0, 81]",15,15,67,[15],0.001
300,CLI-21,2,1,4,9,139,"[9, 4]",5,5,67,[5],0.225
300,CLI-133,1,1,10,10,139,[10],10,10,67,[10],0.39
300,CLI-71,2,2,3,6,104,"[3, 6]",2,4,49,"[2, 4]",0.376
300,CLI-51,1,1,5,5,101,[5],5,5,48,[5],0.01
300,CLI-13,2,2,1,5,99,"[1, 5]",1,4,47,"[1, 4]",0.302
300,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
300,CLI-23,1,0,126,126,130,[126],-1,-1,67,[],0
320,CLI-33,2,1,9,35,152,"[9, 35]",7,7,68,[7],0.425
320,CLI-33,2,1,9,35,152,"[9, 35]",7,7,68,[7],0.425
320,CLI-254,4,1,2,89,152,"[89, 2, 21, 19]",50,50,68,[50],0.001
320,CLI-69,8,0,3,92,152,"[82, 12, 3, 85, 86, 88, 92, 7]",-1,-1,68,[],0
320,CLI-274,1,1,64,64,150,[64],27,27,68,[27],0.1
320,CLI-8,2,2,16,22,150,"[16, 22]",11,15,68,"[11, 15]",0.04
320,CLI-265,2,1,87,94,150,"[94, 87]",50,50,68,[50],0.075
320,CLI-265,1,1,94,94,150,[94],50,50,68,[50],0.075
320,CLI-266,2,2,5,10,149,"[5, 10]",2,4,68,"[2, 4]",0.292
320,CLI-5,3,0,116,122,148,"[116, 117, 122]",-1,-1,68,[],0
320,CLI-252,1,1,81,81,148,[81],34,34,68,[34],0.033
320,CLI-241,1,1,36,36,147,[36],23,23,68,[23],0.021
320,CLI-224,1,1,73,73,147,[73],38,38,68,[38],0.002
320,CLI-224,4,3,53,108,147,"[53, 104, 108, 74]",20,62,68,"[20, 58, 62]",0.064
320,CLI-230,2,2,9,22,147,"[9, 22]",5,8,68,"[5, 8]",0.406
320,CLI-224,1,1,58,58,147,[58],26,26,68,[26],0.118
320,CLI-224,4,3,80,116,147,"[80, 99, 103, 116]",39,62,68,"[39, 58, 62]",0.001
320,CLI-220,1,1,34,34,146,[34],25,25,67,[25],0.082
320,CLI-5,9,9,2,109,146,"[2, 3, 6, 61, 108, 30, 109, 45, 7]",2,63,67,"[2, 3, 6, 25, 62, 9, 63, 17, 7]",0.07533333333333334
320,CLI-215,6,4,0,16,146,"[7, 9, 1, 0, 11, 16]",0,5,67,"[3, 5, 1, 0]",0.7324999999999999
320,CLI-209,1,1,1,1,146,[1],1,1,67,[1],0.943
320,CLI-208,1,1,8,8,146,[8],7,7,67,[7],0.745
320,CLI-207,2,1,1,3,146,"[3, 1]",0,0,67,[0],0.289
320,CLI-193,2,1,0,8,146,"[0, 8]",0,0,67,[0],0.906
320,CLI-205,4,3,0,15,146,"[15, 6, 10, 0]",3,10,67,"[10, 3, 6]",0.319
320,CLI-186,1,1,88,88,146,[88],58,58,67,[58],0.001
320,CLI-203,4,2,12,91,146,"[74, 12, 37, 91]",8,54,67,"[54, 8]",0.2255
320,CLI-202,3,2,8,18,146,"[14, 8, 18]",7,13,67,"[13, 7]",0.504
320,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
320,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
320,CLI-2,2,1,2,20,146,"[2, 20]",2,2,67,[2],0.529
320,CLI-201,2,1,1,32,146,"[1, 32]",0,0,67,[0],0.565
320,CLI-200,1,1,6,6,146,[6],3,3,67,[3],0.573
320,CLI-182,3,2,0,22,144,"[22, 6, 0]",3,17,66,"[17, 3]",0.0075
320,CLI-177,2,1,16,21,144,"[21, 16]",8,8,65,[8],0.116
320,CLI-175,1,0,3,3,144,[3],-1,-1,65,[],0
320,CLI-162,2,1,3,143,144,"[3, 143]",0,0,65,[0],0.296
320,CLI-162,2,1,3,143,144,"[3, 143]",0,0,65,[0],0.291
320,CLI-162,1,0,4,4,144,[4],-1,-1,65,[],0
320,CLI-162,1,1,3,3,144,[3],0,0,65,[0],0.293
320,CLI-165,2,1,3,15,144,"[15, 3]",5,5,66,[5],0.126
320,CLI-164,2,1,10,29,144,"[29, 10]",11,11,66,[11],0.116
320,CLI-164,2,1,10,29,144,"[29, 10]",11,11,66,[11],0.116
320,CLI-163,2,1,2,3,144,"[3, 2]",2,2,66,[2],0.23
320,CLI-6,1,0,94,94,144,[94],-1,-1,66,[],0
320,CLI-156,2,1,1,9,142,"[9, 1]",4,4,67,[4],0.258
320,CLI-149,3,1,0,15,142,"[15, 5, 0]",2,2,67,[2],0.21
320,CLI-151,2,1,0,19,142,"[0, 19]",0,0,67,[0],0.661
320,CLI-141,1,1,26,26,142,[26],19,19,67,[19],0.001
320,CLI-138,1,0,91,91,141,[91],-1,-1,67,[],0
320,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
320,CLI-21,1,1,9,9,139,[9],5,5,67,[5],0.655
320,CLI-135,1,1,3,3,139,[3],2,2,67,[2],0.28
320,CLI-135,3,2,0,8,139,"[3, 8, 0]",2,6,67,"[2, 6]",0.271
320,CLI-134,2,1,0,83,139,"[0, 83]",0,0,67,[0],0.345
320,CLI-134,3,1,0,81,139,"[0, 74, 81]",0,0,67,[0],0.364
320,CLI-21,2,1,8,9,139,"[9, 8]",5,5,67,[5],0.654
320,CLI-133,1,1,3,3,139,[3],3,3,67,[3],0.317
320,CLI-71,2,2,0,6,104,"[0, 6]",0,4,49,"[0, 4]",0.3675
320,CLI-51,1,1,22,22,101,[22],12,12,48,[12],0.0
320,CLI-13,2,2,0,2,99,"[0, 2]",0,2,47,"[0, 2]",0.613
320,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
320,CLI-23,1,0,129,129,130,[129],-1,-1,67,[],0
340,CLI-33,2,1,38,64,152,"[38, 64]",23,23,68,[23],0.109
340,CLI-33,2,1,38,64,152,"[38, 64]",23,23,68,[23],0.109
340,CLI-254,4,1,20,78,152,"[78, 20, 22, 21]",36,36,68,[36],0.001
340,CLI-69,8,0,0,92,152,"[31, 88, 0, 89, 90, 92, 1, 16]",-1,-1,68,[],0
340,CLI-274,1,1,59,59,150,[59],22,22,68,[22],0.065
340,CLI-8,2,2,31,88,150,"[88, 31]",11,56,68,"[56, 11]",0.0115
340,CLI-265,2,1,37,108,150,"[37, 108]",21,21,68,[21],0.095
340,CLI-265,1,1,37,37,150,[37],21,21,68,[21],0.095
340,CLI-266,2,2,24,39,149,"[24, 39]",10,22,68,"[10, 22]",0.0655
340,CLI-5,3,0,21,61,148,"[21, 61, 45]",-1,-1,68,[],0
340,CLI-252,1,1,40,40,148,[40],11,11,68,[11],0.255
340,CLI-241,1,1,22,22,147,[22],17,17,68,[17],0.1
